Bond Series,Original Loan Amount,Loan Purchase Date ,Purchase Year,Original Loan To Value,Loan Type ,SONYMA DPAL/CCAL Amount,Original Term,County,FIPS Code,Number of Units,Property Type,Housing Type,Household Size 
HMB Warehouse,$277200,06/02/2016,2016,90%,Conventional,$0,360,Suffolk,36103,1 Family,Detached,Existing,2
HMB Warehouse,$205600,06/02/2016,2016,80%,Conventional,$0,360,Suffolk,36103,1 Family,Detached,Existing,2
HMB Warehouse,$90526,06/09/2016,2016,93%,Conventional,$2963,360,Monroe,36055,1 Family,Detached,Rehabilitation,2
HMB Warehouse,$114800,06/09/2016,2016,80%,Conventional,$0,360,Bronx,36005,1 Family,Cooperative,Existing,1
HMB Warehouse,$479520,06/09/2016,2016,90%,Conventional,$0,360,Suffolk,36103,1 Family,Detached,New,3
HMB Warehouse,$103000,06/09/2016,2016,47%,Conventional,$6540,360,Kings,36047,1 Family,Cooperative,Existing,4
HMB Warehouse,$214370,06/09/2016,2016,97%,Conventional,$6630,360,Westchester,36119,1 Family,Detached,Existing,2
HMB Warehouse,$63000,06/09/2016,2016,92.65%,Conventional,$3000,360,Monroe,36055,1 Family,Detached,Existing,1
HMB Warehouse,$220000,06/09/2016,2016,75.86%,Conventional,$0,360,Suffolk,36103,1 Family,Detached,Existing,4
HMB Warehouse,$250000,06/09/2016,2016,96.15%,Conventional,$7800,360,Suffolk,36103,1 Family,Detached,Existing,1
HMB Warehouse,$270000,06/09/2016,2016,90%,Conventional,$9000,360,Suffolk,36103,1 Family,Detached,Existing,6
HMB Warehouse,$223000,06/09/2016,2016,92.92%,Conventional,$7500,360,Westchester,36119,1 Family,Condominium,Existing,1
HMB Warehouse,$88000,06/09/2016,2016,68.75%,Conventional,$0,360,Suffolk,36103,1 Family,Cooperative,Existing,1
HMB Warehouse,$48500,06/09/2016,2016,97%,Conventional,$3000,360,Steuben,36101,2 Family,Detached,Existing,3
HMB Warehouse,$302400,06/09/2016,2016,80%,Conventional,$11340,360,Nassau,36059,1 Family,Detached,Existing,5
HMB Warehouse,$248000,06/09/2016,2016,80%,Conventional,$0,360,Richmond,36085,1 Family,Detached,Existing,1
HMB Warehouse,$250000,06/09/2016,2016,54%,Conventional,$0,360,Westchester,36119,1 Family,Detached,Existing,3
HMB Warehouse,$66500,06/09/2016,2016,95%,Conventional,$0,360,Erie,36029,2 Family,Detached,Existing,2
HMB Warehouse,$417000,06/09/2016,2016,92.67%,Conventional,$13500,360,Queens,36081,1 Family,Detached,Existing,4
HMB Warehouse,$92150,06/09/2016,2016,97%,Conventional,$0,360,Oneida,36065,1 Family,Attached,Existing,1
HMB Warehouse,$309500,06/09/2016,2016,96.93%,Conventional,$9578,360,Suffolk,36103,1 Family,Detached,Existing,2
HMB Warehouse,$305000,06/09/2016,2016,93.85%,Conventional,$9750,360,Bronx,36005,1 Family,Attached,Existing,5
HMB Warehouse,$125130,06/09/2016,2016,97%,Conventional,$0,360,Monroe,36055,1 Family,Detached,Existing,2
HMB Warehouse,$115300,06/09/2016,2016,95%,Conventional,$0,360,Monroe,36055,1 Family,PUD,Existing,1
HMB Warehouse,$279000,06/09/2016,2016,90%,Conventional,$9300,360,Westchester,36119,1 Family,Detached,Existing,3
HMB Warehouse,$149625,06/09/2016,2016,95%,Conventional,$0,360,Erie,36029,2 Family,Attached,Existing,1
HMB Warehouse,$351000,06/09/2016,2016,90%,Conventional,$0,360,Suffolk,36103,1 Family,Detached,Existing,3
HMB Warehouse,$194750,06/09/2016,2016,95%,Conventional,$0,360,Albany,36001,2 Family,Detached,Existing,1
HMB Warehouse,$109100,06/09/2016,2016,97%,Conventional,$3375,360,Monroe,36055,1 Family,Detached,Existing,1
HMB Warehouse,$244270,06/16/2016,2016,57%,Conventional,$12952,360,Queens,36081,1 Family,Detached,Existing,4
HMB Warehouse,$214000,06/16/2016,2016,71%,Conventional,$9000,360,Nassau,36059,1 Family,Detached,Existing,1
HMB Warehouse,$228000,06/16/2016,2016,56%,Conventional,$0,360,Kings,36047,1 Family,Condominium,New,1
HMB Warehouse,$200000,06/16/2016,2016,73%,Conventional,$0,360,Dutchess,36027,1 Family,Detached,Existing,2
HMB Warehouse,$286000,06/16/2016,2016,95%,Conventional,$0,360,Suffolk,36103,1 Family,Detached,Existing,1
HMB Warehouse,$89300,06/16/2016,2016,95%,Conventional,$0,360,Westchester,36119,1 Family,Cooperative,Existing,1
HMB Warehouse,$280000,06/16/2016,2016,97%,Conventional,$8659,360,Orange,36071,1 Family,Detached,Existing,4
HMB Warehouse,$127700,06/16/2016,2016,79.99%,Conventional,$4789,360,Westchester,36119,1 Family,Cooperative,Existing,2
HMB Warehouse,$58200,06/16/2016,2016,97%,Conventional,$0,360,Niagara,36063,1 Family,Detached,Existing,1
HMB Warehouse,$184000,06/16/2016,2016,80%,Conventional,$6900,360,Suffolk,36103,1 Family,Detached,Existing,2
HMB Warehouse,$101850,06/16/2016,2016,97%,Conventional,$3150,360,Schenectady,36093,1 Family,Condominium,Existing,1
HMB Warehouse,$54700,06/16/2016,2016,72.93%,Conventional,$0,360,Niagara,36063,1 Family,Detached,Existing,5
HMB Warehouse,$145000,06/16/2016,2016,96.84%,Conventional,$0,360,Columbia,36021,1 Family,Detached,Rehabilitation,3
HMB Warehouse,$51000,06/16/2016,2016,85%,Conventional,$0,360,Erie,36029,2 Family,Detached,Existing,4
HMB Warehouse,$331200,06/16/2016,2016,90%,Conventional,$0,360,Suffolk,36103,1 Family,Detached,Existing,2
HMB Warehouse,$94250,06/16/2016,2016,89.98%,Conventional,$3142,360,Westchester,36119,1 Family,Cooperative,Existing,1
HMB Warehouse,$307800,06/16/2016,2016,95%,Conventional,$0,360,Westchester,36119,1 Family,Detached,Existing,4
HMB Warehouse,$78300,06/16/2016,2016,90%,Conventional,$3000,360,Chemung,36015,1 Family,Detached,Existing,1
HMB Warehouse,$95060,06/16/2016,2016,97%,Conventional,$2940,360,Erie,36029,1 Family,Detached,Existing,1
HMB Warehouse,$381600,06/16/2016,2016,80%,Conventional,$0,360,New York,36061,1 Family,Cooperative,Existing,1
HMB Warehouse,$232800,06/16/2016,2016,97%,Conventional,$7200,360,Suffolk,36103,1 Family,Detached,Existing,2
HMB Warehouse,$94090,06/16/2016,2016,97%,Conventional,$0,360,Monroe,36055,1 Family,Detached,Existing,1
HMB Warehouse,$106400,06/16/2016,2016,95%,Conventional,$0,360,Ulster,36111,1 Family,Detached,Existing,2
HMB Warehouse,$161500,06/16/2016,2016,95%,Conventional,$0,360,Ulster,36111,1 Family,Detached,Existing,1
HMB Warehouse,$124100,06/16/2016,2016,97%,Conventional,$3840,360,Monroe,36055,1 Family,Detached,Existing,1
HMB Warehouse,$319200,06/16/2016,2016,95%,Conventional,$10080,360,Suffolk,36103,1 Family,Detached,Existing,1
HMB Warehouse,$232750,06/16/2016,2016,95%,Conventional,$0,360,Rockland,36087,1 Family,Condominium,Existing,3
HMB Warehouse,$345450,06/16/2016,2016,96%,Conventional,$10740,360,Westchester,36119,1 Family,Detached,Existing,4
HMB Warehouse,$31701,06/23/2016,2016,58%,Conventional,$1650,360,Suffolk,36103,1 Family,Cooperative,Existing,1
HMB Warehouse,$31920,06/23/2016,2016,80%,Conventional,$0,360,Westchester,36119,1 Family,Cooperative,Existing,1
HMB Warehouse,$100000,06/23/2016,2016,38%,Conventional,$0,360,Westchester,36119,1 Family,Detached,Existing,4
HMB Warehouse,$354350,06/23/2016,2016,95%,Conventional,$11190,360,Nassau,36059,2 Family,Attached,Existing,1
HMB Warehouse,$72750,06/23/2016,2016,97%,Conventional,$0,360,Niagara,36063,1 Family,Detached,Existing,1
HMB Warehouse,$105600,06/23/2016,2016,80%,Conventional,$0,360,Queens,36081,1 Family,Cooperative,Existing,2
HMB Warehouse,$299647,06/23/2016,2016,94%,Conventional,$9600,360,Suffolk,36103,1 Family,Detached,Existing,4
HMB Warehouse,$110250,06/23/2016,2016,75%,Conventional,$0,360,Queens,36081,1 Family,Cooperative,Existing,1
HMB Warehouse,$152000,06/23/2016,2016,80%,Conventional,$0,360,Suffolk,36103,1 Family,Cooperative,Existing,2
HMB Warehouse,$210000,06/23/2016,2016,79%,Conventional,$7950,360,Suffolk,36103,1 Family,Detached,Existing,2
HMB Warehouse,$414000,06/23/2016,2016,96%,Conventional,$12900,360,Kings,36047,2 Family,Detached,Existing,4
HMB Warehouse,$64500,06/23/2016,2016,96%,Conventional,$0,360,Niagara,36063,1 Family,Detached,Existing,1
HMB Warehouse,$84875,06/23/2016,2016,97%,Conventional,$3000,360,Monroe,36055,1 Family,Detached,Existing,3
HMB Warehouse,$216000,06/23/2016,2016,90%,Conventional,$7200,360,Nassau,36059,1 Family,Detached,Existing,2
HMB Warehouse,$140600,06/23/2016,2016,97%,Conventional,$0,360,Monroe,36055,1 Family,Detached,Existing,1
HMB Warehouse,$115900,06/23/2016,2016,95%,Conventional,$3660,360,Albany,36001,1 Family,Detached,Existing,2
HMB Warehouse,$53600,06/23/2016,2016,80%,Conventional,$0,360,Westchester,36119,1 Family,Cooperative,Existing,1
HMB Warehouse,$259281,06/23/2016,2016,97%,Conventional,$8019,360,Suffolk,36103,1 Family,Detached,Existing,2
HMB Warehouse,$109898,06/23/2016,2016,92.35%,Conventional,$3570,360,Monroe,36055,1 Family,Detached,Existing,2
HMB Warehouse,$293425,06/23/2016,2016,96.46%,Conventional,$8850,360,Suffolk,36103,1 Family,Detached,Existing,1
HMB Warehouse,$75000,06/23/2016,2016,67.87%,Conventional,$0,360,Monroe,36055,1 Family,Detached,Existing,5
HMB Warehouse,$74000,06/23/2016,2016,80%,Conventional,$0,360,Monroe,36055,1 Family,Detached,Existing,1
HMB Warehouse,$132000,06/23/2016,2016,80%,Conventional,$0,360,Delaware,36025,1 Family,Detached,Existing,2
HMB Warehouse,$112000,06/23/2016,2016,94.92%,Conventional,$0,360,Niagara,36063,1 Family,Detached,Existing,1
HMB Warehouse,$135800,06/23/2016,2016,97%,Conventional,$4200,360,Dutchess,36027,1 Family,Detached,Existing,3
HMB Warehouse,$121125,06/23/2016,2016,95%,Conventional,$3825,360,Erie,36029,1 Family,Detached,Existing,1
HMB Warehouse,$284800,06/23/2016,2016,80%,Conventional,$0,360,Nassau,36059,1 Family,Detached,Existing,1
HMB Warehouse,$150000,06/23/2016,2016,42.25%,Conventional,$10650,360,Suffolk,36103,1 Family,Detached,Existing,4
HMB Warehouse,$154860,06/23/2016,2016,97%,Conventional,$4789,360,Rockland,36087,1 Family,Detached,Existing,2
HMB Warehouse,$52600,06/23/2016,2016,93%,Conventional,$3000,360,Monroe,36055,1 Family,Detached,Existing,1
HMB Warehouse,$104500,06/23/2016,2016,95%,Conventional,$0,360,Monroe,36055,1 Family,Detached,Existing,1
HMB Warehouse,$199820,06/23/2016,2016,97%,Conventional,$6180,360,Dutchess,36027,1 Family,Detached,Existing,4
HMB Warehouse,$368600,06/23/2016,2016,95%,Conventional,$0,360,Nassau,36059,1 Family,Detached,Existing,1
HMB Warehouse,$247500,06/23/2016,2016,90%,Conventional,$0,360,Westchester,36119,1 Family,Condominium,Existing,1
HMB Warehouse,$160000,06/23/2016,2016,74%,Conventional,$6450,360,Westchester,36119,1 Family,Cooperative,Existing,3
HMB Warehouse,$116250,06/23/2016,2016,75%,Conventional,$0,360,Queens,36081,1 Family,Detached,Existing,1
HMB Warehouse,$123405,06/23/2016,2016,95%,Conventional,$0,360,Erie,36029,1 Family,Detached,Existing,1
HMB Warehouse,$299250,06/23/2016,2016,95%,Conventional,$9450,360,Suffolk,36103,1 Family,Detached,Existing,1
HMB Warehouse,$323034,06/23/2016,2016,97%,Conventional,$10027,360,Suffolk,36103,1 Family,Detached,Existing,5
HMB Warehouse,$106000,06/23/2016,2016,88%,Conventional,$0,360,Tompkins,36109,1 Family,Detached,Existing,2
HMB Warehouse,$138710,06/23/2016,2016,97%,Conventional,$0,360,Erie,36029,1 Family,Detached,Existing,1
HMB Warehouse,$85060,06/23/2016,2016,97%,Conventional,$3000,360,Monroe,36055,1 Family,Detached,Existing,2
HMB Warehouse,$280000,06/23/2016,2016,87.5%,Conventional,$9600,360,Nassau,36059,1 Family,Detached,Existing,5
HMB Warehouse,$166200,06/23/2016,2016,93.9%,Conventional,$0,360,Dutchess,36027,1 Family,Detached,Existing,2
HMB Warehouse,$161000,06/23/2016,2016,82.56%,Conventional,$5850,360,Suffolk,36103,1 Family,Detached,Existing,4
HMB Warehouse,$120280,06/30/2016,2016,97%,Conventional,$3720,360,Erie,36029,1 Family,Detached,Existing,4
HMB Warehouse,$290000,06/30/2016,2016,79.89%,Conventional,$0,360,Suffolk,36103,1 Family,Detached,New,2
HMB Warehouse,$110000,06/30/2016,2016,25.53%,Conventional,$0,360,Kings,36047,1 Family,Condominium,New,1
HMB Warehouse,$210000,06/30/2016,2016,50.5%,Conventional,$0,360,Kings,36047,1 Family,Condominium,New,1
HMB Warehouse,$139500,06/30/2016,2016,90%,Conventional,$0,360,Nassau,36059,1 Family,Cooperative,Existing,1
HMB Warehouse,$78350,06/30/2016,2016,87.06%,Conventional,$2700,360,Bronx,36005,1 Family,Cooperative,Existing,2
HMB Warehouse,$32883,06/30/2016,2016,97%,Conventional,$3000,360,Chautauqua,36013,1 Family,Detached,Existing,5
HMB Warehouse,$151499,06/30/2016,2016,97%,Conventional,$4685,360,Suffolk,36103,1 Family,Detached,Existing,2
HMB Warehouse,$50000,06/30/2016,2016,38.49%,Conventional,$0,360,Erie,36029,1 Family,Detached,Existing,1
HMB Warehouse,$165000,06/30/2016,2016,82.5%,Conventional,$6000,360,Suffolk,36103,1 Family,Detached,Existing,3
HMB Warehouse,$224000,06/30/2016,2016,80%,Conventional,$0,360,Suffolk,36103,1 Family,Detached,Existing,3
HMB Warehouse,$92700,06/30/2016,2016,90%,Conventional,$3090,360,Westchester,36119,1 Family,Cooperative,Existing,2
HMB Warehouse,$261900,06/30/2016,2016,97%,Conventional,$8100,360,Suffolk,36103,1 Family,Detached,Existing,2
